Date Time, Water Level, Sigma, I, L 
2016-02-28 17:00,0.377,0.002,0,0
2016-02-28 18:00,0.319,0.004,0,0
2016-02-28 19:00,0.257,0.004,0,0
2016-02-28 20:00,0.212,0.002,0,0
2016-02-28 21:00,0.176,0.007,0,0
2016-02-28 22:00,0.130,0.003,0,0
2016-02-28 23:00,0.142,0.006,0,0
2016-02-29 00:00,0.199,0.009,0,0
2016-02-29 01:00,0.252,0.001,0,0
2016-02-29 02:00,0.301,0.001,0,0
2016-02-29 03:00,0.337,0.001,0,0
2016-02-29 04:00,0.316,0.001,0,0
2016-02-29 05:00,0.281,0.003,0,0
2016-02-29 06:00,0.228,0.003,0,0
2016-02-29 07:00,0.152,0.002,0,0
2016-02-29 08:00,0.115,0.002,0,0
2016-02-29 09:00,0.094,0.003,0,0
2016-02-29 10:00,0.068,0.002,0,0
2016-02-29 11:00,0.073,0.005,0,0
2016-02-29 12:00,0.123,0.002,0,0
2016-02-29 13:00,0.201,0.006,0,0
2016-02-29 14:00,0.273,0.001,0,0
2016-02-29 15:00,0.328,0.002,0,0
2016-02-29 16:00,0.332,0.005,0,0
2016-02-29 17:00,0.286,0.007,0,0
2016-02-29 18:00,0.153,0.007,0,0
2016-02-29 19:00,0.113,0.005,0,0
2016-02-29 20:00,0.089,0.005,0,0
2016-02-29 21:00,0.004,0.003,0,0
2016-02-29 22:00,-0.045,0.002,0,0
2016-02-29 23:00,-0.059,0.002,0,0
